Date W/ Weekends,Open,High,Low,Close,Adj Close,Volume
9/11/2015,195.380005,196.820007,194.529999,196.740005,176.07579,119691200
9/12/2015,195.380005,196.820007,194.529999,196.740005,176.07579,119691200
9/13/2015,195.380005,196.820007,194.529999,196.740005,176.07579,119691200
9/14/2015,196.949997,197.009995,195.429993,196.009995,175.42247,79452000
9/15/2015,196.610001,198.990005,195.960007,198.460007,177.615128,113806200
9/16/2015,198.820007,200.410004,198.410004,200.179993,179.154449,99581600
9/17/2015,200.020004,202.889999,199.279999,199.729996,178.751724,276046600
9/18/2015,195.710007,198.679993,194.960007,195.449997,175.830673,223657500
9/19/2015,195.710007,198.679993,194.960007,195.449997,175.830673,223657500
9/20/2015,195.710007,198.679993,194.960007,195.449997,175.830673,223657500
9/21/2015,196.440002,197.679993,195.210007,196.460007,176.739288,105726200
9/22/2015,193.880005,194.460007,192.559998,193.910004,174.445267,153890900
9/23/2015,194.110001,194.669998,192.910004,193.600006,174.166397,92790600
9/24/2015,192.149994,193.449997,190.559998,192.899994,173.536621,159378800
9/25/2015,194.639999,195,191.809998,192.850006,173.491669,155054800
9/26/2015,194.639999,195,191.809998,192.850006,173.491669,155054800
9/27/2015,194.639999,195,191.809998,192.850006,173.491669,155054800
9/28/2015,191.779999,191.910004,187.639999,188.009995,169.137482,178515900
9/29/2015,188.270004,189.740005,186.929993,188.119995,169.236465,159045600
9/30/2015,190.369995,191.830002,189.440002,191.630005,172.394135,163452000
10/1/2015,192.080002,192.490005,189.820007,192.130005,172.843948,131079000
10/2/2015,189.770004,195.029999,189.119995,195,175.425858,211003300
10/3/2015,189.770004,195.029999,189.119995,195,175.425858,211003300
10/4/2015,189.770004,195.029999,189.119995,195,175.425858,211003300
10/5/2015,196.460007,198.740005,196.330002,198.470001,178.547516,126320800
10/6/2015,198.309998,198.979996,197,197.789993,177.935776,110274500
10/7/2015,198.899994,199.830002,197.479996,199.410004,179.393204,124307300
10/8/2015,198.949997,201.550003,198.589996,201.210007,181.012482,153055200
10/9/2015,201.380005,201.899994,200.580002,201.330002,181.120438,107069200
10/10/2015,201.380005,201.899994,200.580002,201.330002,181.120438,107069200
10/11/2015,201.380005,201.899994,200.580002,201.330002,181.120438,107069200
10/12/2015,201.419998,201.759995,200.910004,201.520004,181.291367,56395600
10/13/2015,200.649994,202.160004,200.050003,200.25,180.148849,88038700
10/14/2015,200.179993,200.869995,198.940002,199.289993,179.285202,99106200
10/15/2015,200.080002,202.360001,199.639999,202.350006,182.038071,134142200
10/16/2015,202.830002,203.289993,201.919998,203.270004,182.865723,114580100
10/17/2015,202.830002,203.289993,201.919998,203.270004,182.865723,114580100
10/18/2015,202.830002,203.289993,201.919998,203.270004,182.865723,114580100
10/19/2015,202.5,203.369995,202.130005,203.369995,182.955643,76523900
10/20/2015,202.850006,203.839996,202.550003,203.110001,182.721786,78448500
10/21/2015,203.610001,203.789993,201.649994,201.850006,181.588257,102038000
10/22/2015,202.979996,205.509995,201.850006,205.259995,184.65593,174911700
10/23/2015,207.25,207.949997,206.300003,207.509995,186.680099,144442300
10/24/2015,207.25,207.949997,206.300003,207.509995,186.680099,144442300
10/25/2015,207.25,207.949997,206.300003,207.509995,186.680099,144442300
10/26/2015,207.300003,207.369995,206.559998,207,186.221283,69033000
10/27/2015,206.199997,207,205.789993,206.600006,185.86142,77905800
10/28/2015,207,208.979996,206.210007,208.949997,187.975525,135906700
10/29/2015,208.350006,209.270004,208.210007,208.830002,187.867584,90525500
10/30/2015,209.059998,209.440002,207.740005,207.929993,187.057922,131076900
10/31/2015,209.059998,209.440002,207.740005,207.929993,187.057922,131076900
11/1/2015,209.059998,209.440002,207.740005,207.929993,187.057922,131076900
11/2/2015,208.320007,210.619995,208.169998,210.389999,189.270996,86270800
11/3/2015,209.970001,211.660004,209.699997,211,189.819763,95246100
11/4/2015,211.350006,211.5,209.720001,210.360001,189.243988,96224500
11/5/2015,210.429993,210.979996,209.089996,210.149994,189.055084,78408700
11/6/2015,209.740005,210.320007,208.460007,210.039993,188.956131,110471500
11/7/2015,209.740005,210.320007,208.460007,210.039993,188.956131,110471500
11/8/2015,209.740005,210.320007,208.460007,210.039993,188.956131,110471500
11/9/2015,209.309998,209.490005,206.949997,208.080002,187.192871,131008700
11/10/2015,207.509995,208.600006,207.190002,208.559998,187.624664,75874600
11/11/2015,208.880005,208.940002,207.660004,207.740005,186.887009,67846000
11/12/2015,206.5,207.059998,204.820007,204.839996,184.278107,121315200
11/13/2015,204.350006,204.669998,202.440002,202.539993,182.208984,153577100
11/14/2015,204.350006,204.669998,202.440002,202.539993,182.208984,153577100
11/15/2015,204.350006,204.669998,202.440002,202.539993,182.208984,153577100
11/16/2015,202.320007,205.690002,202.179993,205.619995,184.979797,117645200
11/17/2015,205.990005,207.039993,204.880005,205.470001,184.844894,121123700
11/18/2015,206.039993,208.899994,205.990005,208.729996,187.777634,121342500
11/19/2015,208.589996,209.050003,208.199997,208.550003,187.615707,88220500
11/20/2015,209.449997,210.119995,208.860001,209.309998,188.299408,94011500
11/21/2015,209.449997,210.119995,208.860001,209.309998,188.299408,94011500
11/22/2015,209.449997,210.119995,208.860001,209.309998,188.299408,94011500
11/23/2015,209.380005,209.979996,208.520004,209.070007,188.08345,64931200
11/24/2015,207.869995,209.830002,207.410004,209.350006,188.335403,98874400
11/25/2015,209.5,209.740005,209.009995,209.320007,188.308426,51980100
11/26/2015,209.5,209.740005,209.009995,209.320007,188.308426,51980100
11/27/2015,209.429993,209.800003,208.860001,209.559998,188.524338,37317800
11/28/2015,209.429993,209.800003,208.860001,209.559998,188.524338,37317800
11/29/2015,209.429993,209.800003,208.860001,209.559998,188.524338,37317800
11/30/2015,209.75,209.889999,208.559998,208.690002,187.741653,112822700
12/1/2015,209.440002,210.820007,209.110001,210.679993,189.531876,97858400
12/2/2015,210.619995,211,208.229996,208.529999,187.597702,108441300
12/3/2015,208.830002,209.149994,204.75,205.610001,184.970825,166224200
12/4/2015,205.610001,209.970001,205.610001,209.619995,188.578293,192913900
12/5/2015,205.610001,209.970001,205.610001,209.619995,188.578293,192913900
12/6/2015,205.610001,209.970001,205.610001,209.619995,188.578293,192913900
12/7/2015,209.229996,209.729996,207.199997,208.350006,187.435791,102027100
12/8/2015,206.490005,208.289993,205.779999,206.949997,186.176315,103372400
12/9/2015,206.190002,208.679993,204.179993,205.339996,184.727905,162401500
12/10/2015,205.419998,207.429993,205.139999,205.869995,185.204697,116128900
12/11/2015,203.350006,204.139999,201.509995,201.880005,181.615219,211173300
12/12/2015,203.350006,204.139999,201.509995,201.880005,181.615219,211173300
12/13/2015,203.350006,204.139999,201.509995,201.880005,181.615219,211173300
12/14/2015,202.070007,203.050003,199.949997,202.899994,182.532806,182385200
12/15/2015,204.699997,206.110001,202.869995,205.029999,184.44902,154069600
12/16/2015,206.369995,208.389999,204.800003,208.029999,187.147888,197017000
12/17/2015,208.399994,208.479996,204.839996,204.860001,184.296097,173092500
12/18/2015,202.770004,202.929993,199.830002,200.020004,181.012848,251393500
12/19/2015,202.770004,202.929993,199.830002,200.020004,181.012848,251393500
12/20/2015,202.770004,202.929993,199.830002,200.020004,181.012848,251393500
12/21/2015,201.410004,201.880005,200.089996,201.669998,182.506042,99094300
12/22/2015,202.720001,203.850006,201.550003,203.5,184.16217,111026200
12/23/2015,204.690002,206.070007,204.580002,206.020004,186.442734,110987200
12/24/2015,205.720001,206.330002,205.419998,205.679993,186.134995,48539600
12/25/2015,205.720001,206.330002,205.419998,205.679993,186.134995,48539600
12/26/2015,205.720001,206.330002,205.419998,205.679993,186.134995,48539600
12/27/2015,205.720001,206.330002,205.419998,205.679993,186.134995,48539600
12/28/2015,204.860001,205.259995,203.940002,205.210007,185.709686,65899900
12/29/2015,206.509995,207.789993,206.470001,207.399994,187.691544,92640700
12/30/2015,207.110001,207.210007,205.759995,205.929993,186.361237,63317700
12/31/2015,205.130005,205.889999,203.869995,203.869995,184.496979,114877900
1/1/2016,205.130005,205.889999,203.869995,203.869995,184.496979,114877900
1/2/2016,205.130005,205.889999,203.869995,203.869995,184.496979,114877900
1/3/2016,205.130005,205.889999,203.869995,203.869995,184.496979,114877900
1/4/2016,200.490005,201.029999,198.589996,201.020004,181.917801,222353500
1/5/2016,201.399994,201.899994,200.050003,201.360001,182.225494,110845800
1/6/2016,198.339996,200.059998,197.600006,198.820007,179.92688,152112600
1/7/2016,195.330002,197.440002,193.589996,194.050003,175.610184,213436100
1/8/2016,195.190002,195.850006,191.580002,191.919998,173.682556,209817200
1/9/2016,195.190002,195.850006,191.580002,191.919998,173.682556,209817200
1/10/2016,195.190002,195.850006,191.580002,191.919998,173.682556,209817200
1/11/2016,193.009995,193.410004,189.820007,192.110001,173.854523,187941300
1/12/2016,193.820007,194.550003,191.139999,193.660004,175.257233,172330500
1/13/2016,194.449997,194.860001,188.380005,188.830002,170.8862,221168900
1/14/2016,189.550003,193.259995,187.660004,191.929993,173.691574,240795600
1/15/2016,186.770004,188.759995,185.520004,187.809998,169.96312,324846400
1/16/2016,186.770004,188.759995,185.520004,187.809998,169.96312,324846400
1/17/2016,186.770004,188.759995,185.520004,187.809998,169.96312,324846400
1/18/2016,186.770004,188.759995,185.520004,187.809998,169.96312,324846400
1/19/2016,189.960007,190.110001,186.199997,188.059998,170.189346,195244400
1/20/2016,185.029999,187.5,181.020004,185.649994,168.008362,286547800
1/21/2016,186.210007,188.869995,184.639999,186.690002,168.949554,195772900
1/22/2016,189.779999,190.759995,188.880005,190.520004,172.415588,168319600
1/23/2016,189.779999,190.759995,188.880005,190.520004,172.415588,168319600
1/24/2016,189.779999,190.759995,188.880005,190.520004,172.415588,168319600
1/25/2016,189.919998,190.149994,187.410004,187.639999,169.80928,130371700
1/26/2016,188.419998,190.529999,188.020004,190.199997,172.125977,141036800
1/27/2016,189.580002,191.559998,187.059998,188.130005,170.252701,185681700
1/28/2016,189.960007,190.199997,187.160004,189.110001,171.139572,143798800
1/29/2016,190.020004,193.880005,189.880005,193.720001,175.311539,210529300
1/30/2016,190.020004,193.880005,189.880005,193.720001,175.311539,210529300
1/31/2016,190.020004,193.880005,189.880005,193.720001,175.311539,210529300
2/1/2016,192.529999,194.580002,191.839996,193.649994,175.248169,136061600
2/2/2016,191.960007,191.970001,189.539993,190.160004,172.089813,182564900
2/3/2016,191.410004,191.779999,187.100006,191.300003,173.12146,205054900
2/4/2016,190.710007,192.75,189.960007,191.600006,173.392975,139531800
2/5/2016,190.990005,191.669998,187.199997,187.949997,170.089828,180788300
2/6/2016,190.990005,191.669998,187.199997,187.949997,170.089828,180788300
2/7/2016,190.990005,191.669998,187.199997,187.949997,170.089828,180788300
2/8/2016,185.770004,186.119995,182.800003,185.419998,167.800217,191526700
2/9/2016,183.360001,186.940002,183.199997,185.429993,167.80925,184513100
2/10/2016,186.410004,188.339996,185.119995,185.270004,167.664505,148214100
2/11/2016,182.339996,184.100006,181.089996,182.860001,165.48349,219058900
2/12/2016,184.960007,186.649994,183.960007,186.630005,168.895248,127632400
2/13/2016,184.960007,186.649994,183.960007,186.630005,168.895248,127632400
2/14/2016,184.960007,186.649994,183.960007,186.630005,168.895248,127632400
2/15/2016,184.960007,186.649994,183.960007,186.630005,168.895248,127632400
2/16/2016,188.770004,189.809998,187.630005,189.779999,171.745911,120250700
2/17/2016,191.160004,193.320007,191.009995,192.880005,174.551346,136009500
2/18/2016,193.199997,193.270004,191.720001,192.089996,173.836395,102343000
2/19/2016,191.169998,192.179993,190.449997,192,173.75499,114793000
2/20/2016,191.169998,192.179993,190.449997,192,173.75499,114793000
2/21/2016,191.169998,192.179993,190.449997,192,173.75499,114793000
2/22/2016,193.869995,194.949997,193.789993,194.779999,176.270767,103640300
2/23/2016,194,194.320007,192.179993,192.320007,174.044525,111455300
2/24/2016,190.630005,193.529999,189.320007,193.199997,174.840927,150812200
2/25/2016,193.729996,195.550003,192.830002,195.539993,176.958557,110728300
2/26/2016,196.570007,196.679993,194.899994,195.089996,176.551331,129833700
2/27/2016,196.570007,196.679993,194.899994,195.089996,176.551331,129833700
2/28/2016,196.570007,196.679993,194.899994,195.089996,176.551331,129833700
2/29/2016,195.110001,196.229996,193.330002,193.559998,175.166702,125918100
3/1/2016,195.009995,198.210007,194.449997,198.110001,179.284378,141799700
3/2/2016,197.740005,199.059998,197.25,199,180.089752,102415000
3/3/2016,198.789993,199.800003,198.110001,199.779999,180.795654,95172200
3/4/2016,200.009995,201.350006,199.029999,200.429993,181.383881,129293600
3/5/2016,200.009995,201.350006,199.029999,200.429993,181.383881,129293600
3/6/2016,200.009995,201.350006,199.029999,200.429993,181.383881,129293600
3/7/2016,199.339996,201.070007,199.25,200.589996,181.528702,100219000
3/8/2016,199.320007,199.919998,198.210007,198.399994,179.546783,123974900
3/9/2016,199.360001,199.789993,198.429993,199.380005,180.433685,94801200
3/10/2016,199.960007,201.070007,197.380005,199.539993,180.578476,156838700
3/11/2016,201.259995,202.809998,199.520004,202.759995,183.492477,137964500
3/12/2016,201.259995,202.809998,199.520004,202.759995,183.492477,137964500
3/13/2016,201.259995,202.809998,199.520004,202.759995,183.492477,137964500
3/14/2016,202.160004,203.039993,201.770004,202.5,183.257187,73612000
3/15/2016,201.360001,202.529999,201.050003,202.169998,182.958542,93169100
3/16/2016,201.600006,203.820007,201.550003,203.339996,184.017349,129303200
3/17/2016,203.240005,205.229996,202.770004,204.630005,185.184769,134278500
3/18/2016,204.169998,204.779999,203.800003,204.380005,185.912491,138372400
3/19/2016,204.169998,204.779999,203.800003,204.380005,185.912491,138372400
3/20/2016,204.169998,204.779999,203.800003,204.380005,185.912491,138372400
3/21/2016,204.070007,204.940002,203.800003,204.669998,186.176315,72926700
3/22/2016,203.759995,205.229996,203.570007,204.559998,186.076202,97471900
3/23/2016,204.110001,204.330002,203.009995,203.210007,184.848236,81052500
3/24/2016,202,203.160004,201.740005,203.119995,184.766357,84360900
3/25/2016,202,203.160004,201.740005,203.119995,184.766357,84360900
3/26/2016,202,203.160004,201.740005,203.119995,184.766357,84360900
3/27/2016,202,203.160004,201.740005,203.119995,184.766357,84360900
3/28/2016,203.610001,203.860001,202.710007,203.240005,184.875488,62408200
3/29/2016,202.759995,205.25,202.399994,205.119995,186.585632,92922900
3/30/2016,206.300003,206.869995,205.589996,206.020004,187.404327,86365300
3/31/2016,205.910004,206.410004,205.330002,205.520004,186.949509,94584100
4/1/2016,204.350006,207.139999,203.979996,206.919998,188.222961,114423500
4/2/2016,204.350006,207.139999,203.979996,206.919998,188.222961,114423500
4/3/2016,204.350006,207.139999,203.979996,206.919998,188.222961,114423500
4/4/2016,206.830002,207.070007,205.889999,206.25,187.613495,63497000
4/5/2016,204.669998,206.259995,203.889999,204.190002,185.73967,99662200
4/6/2016,204.190002,206.490005,203.979996,206.419998,187.768158,91839800
4/7/2016,205.139999,205.559998,203.089996,203.949997,185.521332,113859000
4/8/2016,205.339996,205.850006,203.869995,204.5,186.021622,95040600
4/9/2016,205.339996,205.850006,203.869995,204.5,186.021622,95040600
4/10/2016,205.339996,205.850006,203.869995,204.5,186.021622,95040600
4/11/2016,205.25,206.070007,203.910004,204.020004,185.585037,83757500
4/12/2016,204.220001,206.25,203.699997,205.919998,187.313339,115350600
4/13/2016,207,208.100006,206.839996,208,189.205368,96336400
4/14/2016,208.070007,208.600006,207.600006,208.009995,189.214478,65212900
4/15/2016,208.009995,208.169998,207.399994,207.779999,189.005249,75761600
4/16/2016,208.009995,208.169998,207.399994,207.779999,189.005249,75761600
4/17/2016,208.009995,208.169998,207.399994,207.779999,189.005249,75761600
4/18/2016,207.779999,209.279999,207,209.240005,190.333344,82531000
4/19/2016,209.740005,210.199997,208.940002,209.899994,190.933685,88316100
4/20/2016,209.949997,210.919998,209.389999,210.100006,191.115616,81100300
4/21/2016,210.119995,210.25,208.649994,208.970001,190.087769,85695000
4/22/2016,208.550003,209.289993,207.910004,208.970001,190.087769,99251700
4/23/2016,208.550003,209.289993,207.910004,208.970001,190.087769,99251700
4/24/2016,208.550003,209.289993,207.910004,208.970001,190.087769,99251700
4/25/2016,208.259995,208.660004,207.539993,208.610001,189.760254,66166500
4/26/2016,209.039993,209.520004,208.360001,208.919998,190.042282,75864200
4/27/2016,208.470001,209.809998,208.050003,209.350006,190.433411,77329400
4/28/2016,208.460007,209.759995,206.960007,207.449997,188.705063,97216200
4/29/2016,206.720001,207.130005,205.029999,206.330002,187.686279,142424100
4/30/2016,206.720001,207.130005,205.029999,206.330002,187.686279,142424100
5/1/2016,206.720001,207.130005,205.029999,206.330002,187.686279,142424100
5/2/2016,206.919998,208.179993,206.410004,207.970001,189.178101,62188000
5/3/2016,206.520004,206.800003,205.279999,206.160004,187.531647,106422100
5/4/2016,204.990005,205.850006,204.419998,205.009995,186.485535,92243800
5/5/2016,205.559998,205.979996,204.470001,204.970001,186.449203,67619200
5/6/2016,204.059998,205.770004,203.880005,205.720001,187.131424,89315000
5/7/2016,204.059998,205.770004,203.880005,205.720001,187.131424,89315000
5/8/2016,204.059998,205.770004,203.880005,205.720001,187.131424,89315000
5/9/2016,205.570007,206.399994,205.360001,205.889999,187.286041,74374900
5/10/2016,206.720001,208.470001,206.639999,208.449997,189.614746,77472200
5/11/2016,207.910004,208.539993,206.5,206.5,187.840927,81727000
5/12/2016,207.289993,207.490005,205.369995,206.559998,187.895508,89586300
5/13/2016,206.210007,206.860001,204.380005,204.759995,186.258133,96474600
5/14/2016,206.210007,206.860001,204.380005,204.759995,186.258133,96474600
5/15/2016,206.210007,206.860001,204.380005,204.759995,186.258133,96474600
5/16/2016,204.960007,207.339996,204.889999,206.779999,188.095657,77486800
5/17/2016,206.460007,206.800003,204.229996,204.850006,186.340057,114924900
5/18/2016,204.440002,206.300003,203.630005,204.910004,186.394577,120062100
5/19/2016,204.059998,204.539993,202.779999,204.199997,185.748718,115430500
5/20/2016,204.919998,206.100006,204.860001,205.490005,186.922195,104990400
5/21/2016,204.919998,206.100006,204.860001,205.490005,186.922195,104990400
5/22/2016,204.919998,206.100006,204.860001,205.490005,186.922195,104990400
5/23/2016,205.509995,205.839996,204.990005,205.210007,186.667496,58682600
5/24/2016,206.169998,208.240005,206.139999,207.869995,189.087112,93537800
5/25/2016,208.669998,209.770004,207.869995,209.279999,190.369705,76621400
5/26/2016,209.440002,209.710007,208.970001,209.339996,190.424301,55280700
5/27/2016,209.529999,210.25,209.470001,210.240005,191.243011,64211200
5/28/2016,209.529999,210.25,209.470001,210.240005,191.243011,64211200
5/29/2016,209.529999,210.25,209.470001,210.240005,191.243011,64211200
5/30/2016,209.529999,210.25,209.470001,210.240005,191.243011,64211200
5/31/2016,210.559998,210.690002,209.179993,209.839996,190.879135,109879400
6/1/2016,209.119995,210.479996,208.889999,210.270004,191.270309,69936200
6/2/2016,209.800003,210.929993,209.240005,210.910004,191.852432,63044700
6/3/2016,210.25,210.690002,208.860001,210.279999,191.279388,101757100
6/4/2016,210.25,210.690002,208.860001,210.279999,191.279388,101757100
6/5/2016,210.25,210.690002,208.860001,210.279999,191.279388,101757100
6/6/2016,210.699997,211.770004,210.509995,211.350006,192.252701,64887000
6/7/2016,211.529999,212.339996,211.5,211.679993,192.552856,60974800
6/8/2016,211.839996,212.520004,211.690002,212.369995,193.180527,66170900
6/9/2016,211.509995,212.220001,211.190002,212.080002,192.916718,73786900
6/10/2016,210.460007,210.860001,209.429993,210.070007,191.088379,113829200
6/11/2016,210.460007,210.860001,209.429993,210.070007,191.088379,113829200
6/12/2016,210.460007,210.860001,209.429993,210.070007,191.088379,113829200
6/13/2016,209.360001,210.369995,208.350006,208.449997,189.614746,117751200
6/14/2016,208,208.740005,206.919998,208.039993,189.241791,125059300
6/15/2016,208.039993,209.360001,207.529999,207.75,188.977982,109124500
6/16/2016,207.75,208.570007,205.589996,208.369995,189.541931,149533100
6/17/2016,207.169998,207.199997,205.75,206.520004,188.836075,117055700
6/18/2016,207.169998,207.199997,205.75,206.520004,188.836075,117055700
6/19/2016,207.169998,207.199997,205.75,206.520004,188.836075,117055700
6/20/2016,208.820007,209.610001,207.75,207.850006,190.052185,82789600
6/21/2016,208.300003,208.919998,207.779999,208.440002,190.59169,72461700
6/22/2016,208.649994,209.5,207.929993,208.100006,190.280792,95560500
6/23/2016,209.809998,210.869995,209.270004,210.809998,192.758713,102731400
6/24/2016,203.630005,210.850006,202.720001,203.240005,185.836945,333444400
6/25/2016,203.630005,210.850006,202.720001,203.240005,185.836945,333444400
6/26/2016,203.630005,210.850006,202.720001,203.240005,185.836945,333444400
6/27/2016,201.589996,201.600006,198.649994,199.600006,182.508606,230775800
6/28/2016,201.479996,203.229996,201.119995,203.199997,185.800385,159382400
6/29/2016,204.839996,206.929993,204.720001,206.660004,188.964081,137328600
6/30/2016,207.210007,209.539993,206.559998,209.479996,191.542572,165021900
7/1/2016,209.479996,210.490005,209.289993,209.919998,191.944946,106055300
7/2/2016,209.479996,210.490005,209.289993,209.919998,191.944946,106055300
7/3/2016,209.479996,210.490005,209.289993,209.919998,191.944946,106055300
7/4/2016,209.479996,210.490005,209.289993,209.919998,191.944946,106055300
7/5/2016,208.949997,209.080002,207.710007,208.410004,190.564194,109803700
7/6/2016,207.830002,209.800003,207.059998,209.660004,191.707199,96021500
7/7/2016,209.869995,210.649994,208.630005,209.529999,191.588303,85593800
7/8/2016,211.050003,212.940002,210.779999,212.649994,194.441162,133971000
7/9/2016,211.050003,212.940002,210.779999,212.649994,194.441162,133971000
7/10/2016,211.050003,212.940002,210.779999,212.649994,194.441162,133971000
7/11/2016,213.190002,214.070007,212.949997,213.399994,195.126953,73633900
7/12/2016,214.529999,215.300003,213.429993,214.949997,196.544189,101275600
7/13/2016,215.440002,215.449997,214.350006,214.919998,196.516769,87324100
7/14/2016,216.399994,216.669998,215.660004,216.119995,197.614014,91230900
7/15/2016,216.779999,217.009995,215.309998,215.830002,197.348877,107155400
7/16/2016,216.779999,217.009995,215.309998,215.830002,197.348877,107155400
7/17/2016,216.779999,217.009995,215.309998,215.830002,197.348877,107155400
7/18/2016,215.970001,216.600006,215.669998,216.410004,197.879181,58725900
7/19/2016,215.919998,216.229996,215.630005,216.190002,197.67804,54345700
7/20/2016,216.190002,217.369995,216.190002,217.089996,198.500961,58159500
7/21/2016,216.960007,217.220001,215.75,216.270004,197.751221,67777300
7/22/2016,216.410004,217.300003,216.100006,217.240005,198.638123,62787500
7/23/2016,216.410004,217.300003,216.100006,217.240005,198.638123,62787500
7/24/2016,216.410004,217.300003,216.100006,217.240005,198.638123,62787500
7/25/2016,217,217.059998,215.970001,216.649994,198.098648,55873100
7/26/2016,216.529999,217.169998,215.759995,216.75,198.190094,70080500
7/27/2016,217.190002,217.270004,215.619995,216.520004,197.979782,84083900
7/28/2016,216.289993,217.110001,215.75,216.770004,198.208344,65035700
7/29/2016,216.460007,217.539993,216.130005,217.119995,198.528381,79519400
7/30/2016,216.460007,217.539993,216.130005,217.119995,198.528381,79519400
7/31/2016,216.460007,217.539993,216.130005,217.119995,198.528381,79519400
8/1/2016,217.190002,217.649994,216.410004,216.940002,198.3638,73311400
8/2/2016,216.649994,216.830002,214.570007,215.550003,197.09285,92295500
8/3/2016,215.479996,216.25,215.130005,216.179993,197.668869,53993600
8/4/2016,216.309998,216.779999,214.25,216.410004,197.879181,46585500
8/5/2016,216.410004,218.229996,216.410004,218.179993,199.497635,71892200
8/6/2016,216.410004,218.229996,216.410004,218.179993,199.497635,71892200
8/7/2016,216.410004,218.229996,216.410004,218.179993,199.497635,71892200
8/8/2016,218.399994,218.520004,217.740005,218.050003,199.378769,39906500
8/9/2016,218.130005,218.759995,217.800003,218.179993,199.497635,51251700
8/10/2016,218.309998,218.399994,217.229996,217.639999,199.003876,57941100
8/11/2016,218.259995,218.940002,217.949997,218.649994,199.927399,72504300
8/12/2016,218.289993,218.710007,217.990005,218.460007,199.753647,61313500
8/13/2016,218.289993,218.710007,217.990005,218.460007,199.753647,61313500
8/14/2016,218.289993,218.710007,217.990005,218.460007,199.753647,61313500
8/15/2016,218.889999,219.5,218.880005,219.089996,200.329742,49813500
8/16/2016,218.600006,218.679993,217.960007,217.960007,199.296494,53213600
8/17/2016,218,218.529999,217.020004,218.369995,199.671371,75134300
8/18/2016,218.339996,218.899994,218.210007,218.860001,200.119415,52989300
8/19/2016,218.309998,218.75,217.740005,218.539993,199.826843,75443000
8/20/2016,218.309998,218.75,217.740005,218.539993,199.826843,75443000
8/21/2016,218.309998,218.75,217.740005,218.539993,199.826843,75443000
8/22/2016,218.259995,218.800003,217.830002,218.529999,199.817657,61368800
8/23/2016,219.25,219.600006,218.899994,218.970001,200.219971,53399200
8/24/2016,218.800003,218.910004,217.360001,217.850006,199.195908,71728900
8/25/2016,217.399994,218.190002,217.220001,217.699997,199.058746,69224800
8/26/2016,217.919998,219.119995,216.25,217.289993,198.683853,122506300
8/27/2016,217.919998,219.119995,216.25,217.289993,198.683853,122506300
8/28/2016,217.919998,219.119995,216.25,217.289993,198.683853,122506300
8/29/2016,217.440002,218.669998,217.399994,218.360001,199.662231,70502200
8/30/2016,218.259995,218.589996,217.350006,218,199.333054,58114500
8/31/2016,217.610001,217.75,216.470001,217.380005,198.766159,85269500
9/1/2016,217.369995,217.729996,216.029999,217.389999,198.775284,97844200
9/2/2016,218.389999,218.869995,217.699997,218.369995,199.671371,79293900
9/3/2016,218.389999,218.869995,217.699997,218.369995,199.671371,79293900
9/4/2016,218.389999,218.869995,217.699997,218.369995,199.671371,79293900
9/5/2016,218.389999,218.869995,217.699997,218.369995,199.671371,79293900
9/6/2016,218.699997,219.119995,217.860001,219.029999,200.274857,56702100
9/7/2016,218.839996,219.220001,218.300003,219.009995,200.256561,76554900
9/8/2016,218.619995,218.940002,218.149994,218.509995,199.799377,74102900
9/9/2016,216.970001,217.029999,213.25,213.279999,195.017227,221589100
9/10/2016,216.970001,217.029999,213.25,213.279999,195.017227,221589100
9/11/2016,216.970001,217.029999,213.25,213.279999,195.017227,221589100
9/12/2016,212.389999,216.809998,212.309998,216.339996,197.815155,168110900
9/13/2016,214.839996,215.149994,212.5,213.229996,194.971451,182828800
9/14/2016,213.289993,214.699997,212.5,213.149994,194.898346,134185500
9/15/2016,212.960007,215.729996,212.75,215.279999,196.845917,134427900
9/16/2016,213.479996,213.690002,212.570007,213.369995,196.085022,155236400
9/17/2016,213.479996,213.690002,212.570007,213.369995,196.085022,155236400
9/18/2016,213.479996,213.690002,212.570007,213.369995,196.085022,155236400
9/19/2016,214.130005,214.880005,213.029999,213.410004,196.12178,80250500
9/20/2016,214.410004,214.589996,213.380005,213.419998,196.130997,69665300
9/21/2016,214.240005,216.029999,213.440002,215.820007,198.336563,110284400
9/22/2016,217,217.529999,216.710007,217.179993,199.58638,76678700
9/23/2016,216.720001,216.880005,215.880005,215.990005,198.492813,73630900
9/24/2016,216.720001,216.880005,215.880005,215.990005,198.492813,73630900
9/25/2016,216.720001,216.880005,215.880005,215.990005,198.492813,73630900
9/26/2016,215.020004,215.229996,214.009995,214.240005,196.884567,89827300
9/27/2016,214.050003,215.679993,213.619995,215.570007,198.106812,78494800
9/28/2016,215.830002,216.820007,214.710007,216.639999,199.090118,87411000
9/29/2016,216.399994,216.869995,214.039993,214.679993,197.28891,128070600
9/30/2016,215.649994,217.119995,215.360001,216.300003,198.777664,117202900
10/1/2016,215.649994,217.119995,215.360001,216.300003,198.777664,117202900
10/2/2016,215.649994,217.119995,215.360001,216.300003,198.777664,117202900
10/3/2016,215.820007,216.039993,215.039993,215.779999,198.299774,83512100
10/4/2016,215.910004,216.169998,213.990005,214.679993,197.28891,119948100
10/5/2016,215.410004,216.130005,215.330002,215.630005,198.161942,72816000
10/6/2016,215.369995,216.039993,214.740005,215.779999,198.299774,62927400
